=== Object Detection Log ===
[2025-12-08 18:03:48] Frame 01246 | DETECT=False | HOLD=True(15) | x=20,y=407,w=64,h=60 | area%=1.43 | elong=1.07 | fill=0.58 | elapsed=4.2ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:48] Frame 01247 | DETECT=False | HOLD=True(14) | x=20,y=409,w=55,h=58 | area%=1.18 | elong=1.05 | fill=0.58 | elapsed=3.4ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:48] Frame 01248 | DETECT=False | HOLD=True(13) | x=20,y=407,w=53,h=60 | area%=1.09 | elong=1.13 | fill=0.53 | elapsed=5.9ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:48] Frame 01249 | DETECT=False | HOLD=True(12) | x=20,y=417,w=59,h=50 | area%=1.09 | elong=1.18 | fill=0.57 | elapsed=1.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:48] Frame 01250 | DETECT=True | HOLD=True(20) | x=470,y=298,w=91,h=96 | area%=2.85 | elong=1.05 | fill=0.51 | elapsed=3.6ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:48] Frame 01251 | DETECT=False | HOLD=True(19) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=4.1ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:48] Frame 01252 | DETECT=False | HOLD=True(18) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.1ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:48] Frame 01253 | DETECT=False | HOLD=True(17) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:48] Frame 01254 | DETECT=False | HOLD=True(16) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.7ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:48] Frame 01255 | DETECT=False | HOLD=True(15) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=5.7ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:48] Frame 01256 | DETECT=False | HOLD=True(14) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.2ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:48] Frame 01257 | DETECT=False | HOLD=True(13) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=0.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:48] Frame 01258 | DETECT=False | HOLD=True(12) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.9ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:48] Frame 01259 | DETECT=False | HOLD=True(11) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=4.3ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:48] Frame 01260 | DETECT=False | HOLD=True(10) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=0.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:48] Frame 01261 | DETECT=False | HOLD=True(9) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.1ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:48] Frame 01262 | DETECT=False | HOLD=True(8) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:48] Frame 01263 | DETECT=False | HOLD=True(7) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=5.4ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:48] Frame 01264 | DETECT=False | HOLD=True(6) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=4.8ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:48] Frame 01265 | DETECT=True | HOLD=True(20) | x=402,y=241,w=221,h=226 | area%=18.47 | elong=1.02 | fill=0.58 | elapsed=4.2ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:48] Frame 01266 | DETECT=True | HOLD=True(20) | x=150,y=123,w=473,h=344 | area%=44.54 | elong=1.38 | fill=0.43 | elapsed=2.1ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:48] Frame 01267 | DETECT=False | HOLD=True(19) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=4.8ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:48] Frame 01268 | DETECT=False | HOLD=True(18) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=4.1ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:48] Frame 01269 | DETECT=False | HOLD=True(17) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=4.2ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:49] Frame 01270 | DETECT=False | HOLD=True(16) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=0.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:49] Frame 01271 | DETECT=False | HOLD=True(15) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.3ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:49] Frame 01272 | DETECT=False | HOLD=True(14) | x=20,y=433,w=31,h=34 | area%=0.39 | elong=1.10 | fill=0.58 | elapsed=0.9ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:49] Frame 01273 | DETECT=False | HOLD=True(13) | x=589,y=438,w=34,h=29 | area%=0.33 | elong=1.17 | fill=0.52 | elapsed=3.3ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:49] Frame 01274 | DETECT=False | HOLD=True(12) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.9ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:49] Frame 01275 | DETECT=False | HOLD=True(11) | x=20,y=426,w=33,h=41 | area%=0.47 | elong=1.24 | fill=0.54 | elapsed=4.6ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:49] Frame 01276 | DETECT=False | HOLD=True(10) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=4.3ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:49] Frame 01277 | DETECT=False | HOLD=True(9) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=4.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:49] Frame 01278 | DETECT=True | HOLD=True(20) | x=193,y=123,w=99,h=78 | area%=2.52 | elong=1.27 | fill=0.51 | elapsed=0.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:49] Frame 01279 | DETECT=True | HOLD=True(20) | x=149,y=72,w=348,h=266 | area%=29.44 | elong=1.31 | fill=0.49 | elapsed=2.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:49] Frame 01280 | DETECT=True | HOLD=True(20) | x=148,y=72,w=475,h=395 | area%=38.56 | elong=1.20 | fill=0.32 | elapsed=4.3ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:49] Frame 01281 | DETECT=False | HOLD=True(19) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.4ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:49] Frame 01282 | DETECT=False | HOLD=True(18) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:49] Frame 01283 | DETECT=False | HOLD=True(17) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=0.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:49] Frame 01284 | DETECT=False | HOLD=True(16) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.6ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:49] Frame 01285 | DETECT=False | HOLD=True(15) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.1ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:49] Frame 01286 | DETECT=False | HOLD=True(14) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.8ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:49] Frame 01287 | DETECT=False | HOLD=True(13) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.1ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:49] Frame 01288 | DETECT=False | HOLD=True(12) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=0.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:49] Frame 01289 | DETECT=False | HOLD=True(11) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.1ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:49] Frame 01290 | DETECT=False | HOLD=True(10) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=0.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:49] Frame 01291 | DETECT=False | HOLD=True(9) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.2ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:49] Frame 01292 | DETECT=False | HOLD=True(8) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.3ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:49] Frame 01293 | DETECT=False | HOLD=True(7) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.2ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:49] Frame 01294 | DETECT=True | HOLD=True(20) | x=387,y=291,w=236,h=176 | area%=15.02 | elong=1.34 | fill=0.56 | elapsed=4.9ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:49] Frame 01295 | DETECT=False | HOLD=True(19) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=0.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:49] Frame 01296 | DETECT=True | HOLD=True(20) | x=71,y=72,w=552,h=395 | area%=68.49 | elong=1.40 | fill=0.49 | elapsed=2.1ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:49] Frame 01297 | DETECT=True | HOLD=True(20) | x=145,y=72,w=343,h=316 | area%=25.15 | elong=1.09 | fill=0.36 | elapsed=3.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:49] Frame 01298 | DETECT=False | HOLD=True(19) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.4ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:49] Frame 01299 | DETECT=False | HOLD=True(18) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.4ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:50] Frame 01300 | DETECT=False | HOLD=True(17) | x=20,y=405,w=75,h=62 | area%=1.71 | elong=1.21 | fill=0.57 | elapsed=2.9ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:50] Frame 01301 | DETECT=False | HOLD=True(16) | x=20,y=405,w=75,h=62 | area%=1.71 | elong=1.21 | fill=0.57 | elapsed=2.2ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:50] Frame 01302 | DETECT=False | HOLD=True(15) | x=20,y=402,w=72,h=65 | area%=1.69 | elong=1.11 | fill=0.56 | elapsed=4.9ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:50] Frame 01303 | DETECT=False | HOLD=True(14) | x=20,y=391,w=76,h=76 | area%=2.08 | elong=1.00 | fill=0.56 | elapsed=2.1ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:50] Frame 01304 | DETECT=False | HOLD=True(13) | x=20,y=384,w=80,h=83 | area%=2.36 | elong=1.04 | fill=0.55 | elapsed=3.8ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:50] Frame 01305 | DETECT=True | HOLD=True(20) | x=20,y=377,w=94,h=90 | area%=2.69 | elong=1.04 | fill=0.50 | elapsed=3.6ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:50] Frame 01306 | DETECT=True | HOLD=True(20) | x=20,y=380,w=93,h=87 | area%=2.71 | elong=1.07 | fill=0.52 | elapsed=4.2ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:50] Frame 01307 | DETECT=False | HOLD=True(19) | x=20,y=429,w=41,h=38 | area%=0.50 | elong=1.08 | fill=0.50 | elapsed=2.2ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:50] Frame 01308 | DETECT=False | HOLD=True(18) | x=20,y=429,w=41,h=38 | area%=0.50 | elong=1.08 | fill=0.50 | elapsed=3.9ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:50] Frame 01309 | DETECT=True | HOLD=True(20) | x=127,y=72,w=496,h=395 | area%=70.51 | elong=1.26 | fill=0.56 | elapsed=3.3ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:50] Frame 01310 | DETECT=True | HOLD=True(20) | x=237,y=135,w=386,h=332 | area%=26.49 | elong=1.16 | fill=0.32 | elapsed=2.2ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:50] Frame 01311 | DETECT=False | HOLD=True(19) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.8ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:50] Frame 01312 | DETECT=False | HOLD=True(18) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.7ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:50] Frame 01313 | DETECT=False | HOLD=True(17) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=0.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:50] Frame 01314 | DETECT=False | HOLD=True(16) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=0.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:50] Frame 01315 | DETECT=False | HOLD=True(15) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.1ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:50] Frame 01316 | DETECT=False | HOLD=True(14) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.2ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:50] Frame 01317 | DETECT=False | HOLD=True(13) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=0.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:50] Frame 01318 | DETECT=False | HOLD=True(12) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.1ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:50] Frame 01319 | DETECT=False | HOLD=True(11) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.2ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:50] Frame 01320 | DETECT=False | HOLD=True(10) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=0.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:50] Frame 01321 | DETECT=False | HOLD=True(9) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.6ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:50] Frame 01322 | DETECT=False | HOLD=True(8) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:50] Frame 01323 | DETECT=False | HOLD=True(7) | x=570,y=395,w=53,h=72 | area%=0.82 | elong=1.36 | fill=0.33 | elapsed=2.7ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:50] Frame 01324 | DETECT=True | HOLD=True(20) | x=484,y=305,w=139,h=162 | area%=7.95 | elong=1.17 | fill=0.55 | elapsed=4.2ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:50] Frame 01325 | DETECT=True | HOLD=True(20) | x=334,y=178,w=289,h=289 | area%=30.91 | elong=1.00 | fill=0.58 | elapsed=2.8ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:50] Frame 01326 | DETECT=True | HOLD=True(20) | x=162,y=72,w=461,h=395 | area%=58.58 | elong=1.17 | fill=0.50 | elapsed=3.5ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:50] Frame 01327 | DETECT=True | HOLD=True(20) | x=108,y=72,w=383,h=297 | area%=39.94 | elong=1.29 | fill=0.55 | elapsed=2.1ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:50] Frame 01328 | DETECT=False | HOLD=True(19) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=0.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:50] Frame 01329 | DETECT=False | HOLD=True(18) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=0.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:51] Frame 01330 | DETECT=False | HOLD=True(17) | x=20,y=395,w=91,h=72 | area%=2.03 | elong=1.26 | fill=0.48 | elapsed=0.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:51] Frame 01331 | DETECT=False | HOLD=True(16) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=0.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:51] Frame 01332 | DETECT=False | HOLD=True(15) | x=20,y=398,w=91,h=69 | area%=2.01 | elong=1.32 | fill=0.50 | elapsed=0.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:51] Frame 01333 | DETECT=False | HOLD=True(14) | x=20,y=398,w=96,h=69 | area%=2.11 | elong=1.39 | fill=0.50 | elapsed=1.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:51] Frame 01334 | DETECT=False | HOLD=True(13) | x=568,y=391,w=55,h=76 | area%=0.95 | elong=1.38 | fill=0.35 | elapsed=2.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:51] Frame 01335 | DETECT=False | HOLD=True(12) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.1ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:51] Frame 01336 | DETECT=False | HOLD=True(11) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=4.1ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:51] Frame 01337 | DETECT=True | HOLD=True(20) | x=85,y=72,w=402,h=372 | area%=54.89 | elong=1.08 | fill=0.57 | elapsed=5.4ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:51] Frame 01338 | DETECT=True | HOLD=True(20) | x=338,y=119,w=285,h=348 | area%=23.07 | elong=1.22 | fill=0.36 | elapsed=3.9ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:51] Frame 01339 | DETECT=False | HOLD=True(19) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.1ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:51] Frame 01340 | DETECT=False | HOLD=True(18) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.5ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:51] Frame 01341 | DETECT=False | HOLD=True(17) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=5.8ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:51] Frame 01342 | DETECT=False | HOLD=True(16) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=4.6ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:51] Frame 01343 | DETECT=False | HOLD=True(15) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.1ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:51] Frame 01344 | DETECT=False | HOLD=True(14) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.6ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:51] Frame 01345 | DETECT=False | HOLD=True(13) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:51] Frame 01346 | DETECT=False | HOLD=True(12) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:51] Frame 01347 | DETECT=False | HOLD=True(11) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.8ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:51] Frame 01348 | DETECT=False | HOLD=True(10) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.6ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:51] Frame 01349 | DETECT=False | HOLD=True(9) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.1ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:51] Frame 01350 | DETECT=False | HOLD=True(8) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.1ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:51] Frame 01351 | DETECT=True | HOLD=True(20) | x=513,y=388,w=110,h=79 | area%=2.68 | elong=1.39 | fill=0.48 | elapsed=2.3ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:51] Frame 01352 | DETECT=True | HOLD=True(20) | x=339,y=260,w=284,h=207 | area%=20.81 | elong=1.37 | fill=0.55 | elapsed=2.4ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:51] Frame 01353 | DETECT=False | HOLD=True(19) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.5ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:51] Frame 01354 | DETECT=False | HOLD=True(18) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:51] Frame 01355 | DETECT=True | HOLD=True(20) | x=20,y=72,w=494,h=395 | area%=67.54 | elong=1.25 | fill=0.54 | elapsed=2.1ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:51] Frame 01356 | DETECT=True | HOLD=True(20) | x=496,y=374,w=127,h=93 | area%=2.68 | elong=1.37 | fill=0.35 | elapsed=0.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:51] Frame 01357 | DETECT=True | HOLD=True(20) | x=20,y=364,w=120,h=103 | area%=3.63 | elong=1.17 | fill=0.46 | elapsed=0.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:51] Frame 01358 | DETECT=False | HOLD=True(19) | x=499,y=374,w=124,h=93 | area%=2.48 | elong=1.33 | fill=0.34 | elapsed=1.4ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:51] Frame 01359 | DETECT=True | HOLD=True(20) | x=20,y=384,w=114,h=83 | area%=3.20 | elong=1.37 | fill=0.53 | elapsed=4.2ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:51] Frame 01360 | DETECT=True | HOLD=True(20) | x=20,y=386,w=113,h=81 | area%=2.96 | elong=1.40 | fill=0.50 | elapsed=3.3ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:52] Frame 01361 | DETECT=True | HOLD=True(20) | x=491,y=370,w=132,h=97 | area%=2.72 | elong=1.36 | fill=0.33 | elapsed=5.8ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:52] Frame 01362 | DETECT=True | HOLD=True(20) | x=503,y=370,w=120,h=97 | area%=2.72 | elong=1.24 | fill=0.36 | elapsed=3.8ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:52] Frame 01363 | DETECT=False | HOLD=True(19) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.2ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:52] Frame 01364 | DETECT=True | HOLD=True(20) | x=494,y=367,w=129,h=100 | area%=3.06 | elong=1.29 | fill=0.37 | elapsed=2.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:52] Frame 01365 | DETECT=True | HOLD=True(20) | x=492,y=365,w=131,h=102 | area%=3.11 | elong=1.28 | fill=0.36 | elapsed=3.8ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:52] Frame 01366 | DETECT=True | HOLD=True(20) | x=20,y=72,w=461,h=395 | area%=34.84 | elong=1.17 | fill=0.30 | elapsed=3.7ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:52] Frame 01367 | DETECT=True | HOLD=True(20) | x=126,y=72,w=497,h=395 | area%=82.28 | elong=1.26 | fill=0.65 | elapsed=2.2ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:52] Frame 01368 | DETECT=False | HOLD=True(19) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.2ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:52] Frame 01369 | DETECT=False | HOLD=True(18) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=1.6ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:52] Frame 01370 | DETECT=False | HOLD=True(17) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=8.8ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:52] Frame 01371 | DETECT=False | HOLD=True(16) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=4.1ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:52] Frame 01372 | DETECT=False | HOLD=True(15) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.6ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:52] Frame 01373 | DETECT=False | HOLD=True(14) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:52] Frame 01374 | DETECT=False | HOLD=True(13) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=0.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:52] Frame 01375 | DETECT=False | HOLD=True(12) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=1.4ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:52] Frame 01376 | DETECT=False | HOLD=True(11) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=4.2ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:52] Frame 01377 | DETECT=False | HOLD=True(10) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.6ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:52] Frame 01378 | DETECT=False | HOLD=True(9) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.4ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:52] Frame 01379 | DETECT=False | HOLD=True(8) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=0.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:52] Frame 01380 | DETECT=False | HOLD=True(7) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.1ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:52] Frame 01381 | DETECT=False | HOLD=True(6) | x=550,y=394,w=73,h=73 | area%=1.06 | elong=1.00 | fill=0.31 | elapsed=1.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:52] Frame 01382 | DETECT=False | HOLD=True(5) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.9ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:52] Frame 01383 | DETECT=False | HOLD=True(4) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.6ms | angle: None | Angle_log: None | Turn: 
